label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
fall,6,-72,25.0599,22.4722,24.4131,24.2074,22.8035,22.2036,21.9317,21.9317,20.5183,19.105,21.9317,19.799,19.8494,17.6918,16.4012,19.8494,17.6918,15.6205,16.4012,14.8661,14.2127,14.8661,14.1421,14.8661,14.8661,14.8661,0.0,14.2127,14.2127,12.8062,13.0384,12.8062,13.0384,12.53,12.53,14.3178,13.0,13.6015,12.6491,13.1529,14.3178,13.3417,15.2971,15.5242,15.1327,15.2971,15.1327,16.2788,15.2971
fall,6,-71,24.0832,24.0416,23.3452,24.7588,23.4307,24.0832,24.0832,22.0227,21.4009,21.4009,22.2036,22.0227,20.2485,22.4722,19.7231,21.4009,18.6011,18.6011,18.6011,18.0278,16.4012,18.6011,15.6205,16.6433,17.2047,17.6918,0.0,16.9706,14.8661,18.4391,14.8661,17.0294,16.2788,15.5563,15.0,15.2643,15.6525,16.1245,14.7648,15.8114,16.1245,16.5529,17.4642,17.0,18.7883,17.4642,18.3848,18.0278,18.7883
fall,6,-70,26.5707,25.9615,26.6833,26.3059,26.4764,25.318,25.318,24.3311,24.1868,24.0208,25.0799,24.0208,24.0,22.0,22.0,23.0217,21.0238,19.0,19.0,19.0263,19.0,19.0263,17.0294,18.0278,18.0278,17.1172,0.0,17.2627,17.2627,17.2627,16.4924,15.5242,16.4924,16.4924,15.8114,15.8114,16.5529,16.5529,17.0,17.4642,16.1245,17.4929,17.2047,18.3576,18.0278,18.6011,18.6011,17.8045,18.6011
fall,6,-71,20.1246,19.6977,20.2485,19.9249,18.0278,18.0278,16.7631,18.0278,15.5242,17.2627,17.2627,16.2788,15.1327,15.1327,14.3178,14.3178,13.3417,12.3693,13.3417,12.6491,12.3693,12.3693,11.7047,12.6491,12.6491,13.0,0.0,12.53,11.1803,12.53,12.2066,11.6619,13.0384,12.2066,12.8062,11.3137,12.7279,13.4536,12.0416,12.7279,12.8062,13.4536,15.6205,15.6205,15.0,16.4012,15.8114,17.2047,16.4012
fall,6,-70,18.868,18.3576,18.0278,17.088,17.4642,17.088,17.088,15.8114,15.8114,15.5242,15.8114,16.2788,15.5242,15.5242,15.5242,14.5602,14.5602,13.0,13.3417,14.5602,13.3417,13.6015,13.6015,13.9284,13.6015,13.6015,0.0,13.4164,13.8924,13.4164,13.4164,12.53,13.4164,13.8924,13.8924,13.6015,12.8062,14.2127,14.4222,14.2127,14.2127,14.2127,15.5563,15.6205,16.2788,16.9706,15.5563,17.6918,16.2788
fall,6,-69,19.2354,20.2237,20.6155,21.587,18.6815,20.6155,19.3132,18.0278,18.9737,18.0278,19.6977,18.9737,17.4642,17.8885,17.4642,18.3848,17.088,14.7648,16.1555,17.4642,15.2315,16.7631,13.9284,15.2315,15.2315,15.8114,0.0,14.8661,15.5242,15.5242,16.2788,14.8661,15.5242,15.1327,14.3178,15.0333,15.0333,16.0312,16.0312,14.0357,15.0333,16.0,17.0,16.0,17.0,18.0,17.0294,17.1172,17.0
fall,6,-68,27.8029,27.2029,27.4591,27.4591,26.9258,26.4197,26.4197,25.4951,24.5967,24.6982,24.1661,23.7697,23.4094,23.7697,21.1896,23.4094,21.1896,20.6155,19.3132,19.9249,18.9737,19.3132,18.3848,18.3848,18.7883,17.8885,0.0,17.0,18.3576,17.4929,16.6433,16.1245,16.6433,16.6433,16.4012,16.2788,15.5563,16.9706,15.5563,16.9706,16.9706,16.4012,17.0294,17.0294,17.2047,17.2047,17.2047,18.0278,18.6011
fall,6,-69,18.868,17.2047,18.3848,19.105,18.3848,17.0294,16.2788,18.4391,17.0294,17.2047,17.0294,15.6205,17.0294,15.0,15.0,16.4012,14.2127,13.6015,12.8062,13.6015,12.0416,12.7279,12.0416,13.4536,12.2066,12.8062,0.0,12.2066,11.4018,10.8167,11.4018,12.2066,12.2066,12.2066,11.6619,10.0,10.4403,14.5602,11.7047,11.6619,12.3693,13.6015,13.6015,13.6015,12.1655,13.3417,14.1421,15.2971,15.5242
fall,6,-72,21.5407,19.6977,20.6155,17.4642,16.5529,16.6433,17.088,15.2643,17.0,16.6433,18.6011,19.105,17.4929,17.8045,15.0,16.6433,13.8924,11.4018,13.4164,13.0384,13.0,13.8924,14.1421,12.8062,13.6015,13.8924,0.0,13.0384,13.6015,11.1803,14.5602,13.0,11.7047,13.9284,12.6491,13.0,9.4868,11.1803,14.5602,13.8924,13.0384,14.1421,16.1245,15.0333,15.2971,14.1421,16.0312,16.1245,16.0312
fall,6,-70,25.7099,25.2982,25.0799,25.632,24.5967,25.0799,25.0599,22.3607,23.3238,21.9545,22.8254,23.3238,23.3238,22.4722,20.0,21.6333,19.4165,18.6011,19.2094,19.4165,18.0278,17.4929,17.4929,18.3576,16.6433,17.0,0.0,17.0,17.0,16.1555,15.2315,15.2315,16.1555,15.8114,15.5242,16.4924,15.2971,16.2788,15.2971,15.1327,16.1245,16.0312,17.0294,17.0294,17.0294,18.0,17.0294,18.0278,18.0278
