label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
assault,6,-77,14.1421,14.1421,13.0384,13.6015,13.6015,13.0384,12.2066,12.8062,12.53,13.8924,12.2066,12.53,12.53,11.1803,11.7047,11.1803,11.7047,11.1803,9.8489,9.8489,10.7703,10.7703,8.9443,8.9443,10.2956,8.9443,0.0,10.2956,9.434,9.434,8.6023,8.6023,8.6023,9.8995,9.2195,9.2195,10.0,11.4018,10.0,9.8995,10.0,10.8167,9.434,10.8167,10.2956,11.6619,11.1803,10.8167,11.1803
assault,6,-79,13.8924,12.8062,15.0,13.6015,14.2127,12.7279,12.7279,12.0416,11.3137,12.0416,12.0416,11.4018,12.2066,11.6619,11.4018,11.4018,9.8995,10.6301,9.434,9.2195,8.6023,9.2195,9.8995,9.2195,8.4853,7.8102,0.0,7.8102,7.8102,7.0711,8.6023,7.2111,5.831,7.6158,8.6023,7.2801,8.2462,7.2801,7.2801,7.6158,8.2462,9.0554,8.0,9.0554,10.0499,9.0554,9.0554,10.0499,11.0
assault,6,-70,16.1245,16.5529,17.8885,17.0,17.4929,15.8114,17.8045,16.6433,17.2047,17.8045,20.8087,19.4165,20.5183,20.6155,19.105,21.9317,21.2603,19.799,19.105,19.8494,19.105,21.2603,18.4391,21.9317,22.0227,22.0227,0.0,21.9317,22.6716,22.6716,21.9317,20.5183,22.6716,21.2132,21.2603,22.6716,20.6155,24.0832,21.9317,22.6716,22.6716,24.0832,27.5862,28.3196,24.7588,25.4558,25.4951,26.8701,26.1725
assault,6,-75,18.0278,19.0263,21.0238,22.0227,21.095,20.0998,22.0907,20.6155,22.3607,20.3961,24.0416,23.0868,24.6982,21.8403,21.587,24.3516,24.3516,19.6469,21.0238,21.9317,19.2354,21.0238,19.6977,22.8254,21.0238,21.6333,0.0,21.9317,22.1359,21.9317,21.8403,21.1896,21.1896,21.8403,20.2485,20.6155,19.2354,21.5407,19.6469,22.561,23.0868,21.3776,23.7697,25.4951,25.4951,24.7386,24.1868,26.4764,28.1603
assault,6,-86,9.0554,8.544,6.0828,5.0,7.6158,7.6158,5.3852,7.0711,7.2801,4.1231,7.0,4.4721,4.0,5.6569,3.1623,4.0,6.4031,4.1231,5.831,4.4721,4.0,4.4721,5.0,4.0,5.099,6.0,0.0,5.099,5.099,6.0,4.1231,5.831,6.0828,6.0828,5.3852,5.3852,4.4721,7.2111,8.544,7.6158,8.0623,7.2111,7.2111,8.6023,8.4853,7.8102,8.4853,8.6023,10.0
assault,6,-84,1.0,2.2361,1.4142,1.4142,3.1623,5.831,3.1623,5.0,4.4721,4.4721,7.8102,5.831,7.0711,7.0711,7.2801,6.7082,5.0,8.6023,5.3852,10.0499,8.0,8.2462,9.0,10.0499,11.0454,11.1803,0.0,10.0499,9.0554,10.0,11.0,10.0499,11.0454,11.0,9.0554,10.4403,10.198,11.0454,10.0,10.0,11.1803,12.3693,10.7703,13.3417,12.1655,12.3693,12.6491,13.3417,14.1421
assault,6,-79,9.2195,9.2195,9.2195,9.8995,8.6023,9.2195,7.8102,9.2195,9.2195,9.2195,10.6301,11.3137,12.8062,11.3137,11.4018,13.0384,11.6619,10.8167,13.0384,11.4018,12.53,13.6015,12.2066,12.8062,11.6619,12.53,0.0,12.53,12.083,12.2066,13.8924,11.6619,13.9284,12.083,11.7047,8.4853,10.6301,13.0,11.4018,12.083,12.8062,13.0384,13.8924,11.6619,13.4164,11.4018,12.2066,12.53,13.0384
assault,6,-74,11.4018,12.2066,11.6619,12.53,11.4018,11.6619,12.2066,13.4164,11.6619,11.1803,13.4164,13.4164,13.4164,13.0,13.0,13.0,13.0,12.6491,15.2315,12.6491,12.6491,12.3693,11.7047,13.3417,14.5602,14.8661,0.0,14.5602,13.3417,15.2971,14.5602,12.3693,13.3417,14.5602,13.3417,14.5602,14.5602,14.8661,13.6015,14.8661,13.9284,13.9284,14.8661,14.8661,14.8661,14.8661,15.8114,15.5242,16.1555
assault,6,-72,12.0416,13.0384,12.1655,14.0,14.0,14.0,14.0,15.0333,14.0357,15.1327,16.1245,16.0,15.1327,17.0294,17.0294,17.2627,16.1245,16.1245,17.1172,16.1245,17.1172,17.2627,16.2788,18.1108,17.2627,18.2483,0.0,17.2627,17.1172,18.1108,17.2627,18.2483,18.2483,18.2483,19.0263,18.0278,17.1172,18.0278,19.0263,19.0263,19.0263,19.105,22.0,19.0263,20.0,19.0,19.0,19.0263,19.0
assault,6,-74,14.3178,15.1327,15.2971,16.4924,16.4924,14.8661,15.5242,14.3178,15.2971,15.8114,16.4924,15.5242,15.8114,16.1555,16.1555,16.7631,16.1555,18.0278,16.7631,15.8114,17.4642,16.7631,17.4642,17.4642,17.4642,17.4642,0.0,17.4642,18.0278,17.4642,17.4642,18.7883,17.8885,18.7883,18.3848,16.1555,17.72,19.3132,18.0278,18.9737,19.3132,18.9737,18.9737,18.3848,19.6469,20.2485,18.0278,20.6155,18.9737
