label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
normal,6,-80,19.3132,20.2485,21.5407,19.6977,21.0238,17.4929,20.0,17.8885,20.2485,19.4165,18.3576,21.6333,20.6155,19.2094,19.799,21.2603,19.8494,17.6918,17.6918,16.2788,16.2788,15.5563,16.4012,17.0294,14.1421,12.53,0.0,12.8062,14.2127,14.8661,13.6015,12.8062,11.6619,10.0,10.8167,8.6023,11.1803,11.4018,10.2956,11.7047,9.4868,13.8924,12.1655,14.7648,8.2462,10.198,11.0,10.0,11.0454
normal,6,-77,6.4031,7.8102,9.434,10.0,11.4018,9.434,11.7047,12.53,12.6491,12.6491,14.8661,14.5602,16.4924,13.1529,14.3178,13.1529,16.2788,13.3417,15.1327,16.0,14.0357,15.0,16.1245,17.0294,16.0,17.1172,0.0,16.1245,17.0294,16.1245,16.0312,16.0312,17.0294,16.1245,16.2788,17.1172,18.4391,16.7631,15.5242,16.2788,16.1555,17.088,17.72,17.72,16.5529,18.0278,17.4642,18.0278,19.2354
normal,6,-78,13.4164,12.083,11.7047,15.6525,13.4164,14.7648,13.8924,14.4222,14.7648,15.2643,15.6205,16.6433,15.8114,13.4536,15.0,15.6205,17.0294,15.2643,15.8114,15.0,15.5563,16.9706,13.4536,16.2788,15.6205,15.8114,0.0,15.6205,14.8661,16.9706,14.8661,15.6205,15.6205,15.6205,13.4536,14.4222,14.7648,13.8924,15.6205,15.2643,15.8114,15.0,15.8114,17.0294,14.3178,16.6433,14.4222,16.6433,15.0
normal,6,-77,16.4012,17.8045,15.6205,15.6205,16.4012,15.0,15.2643,15.8114,16.6433,16.6433,17.4929,17.4929,17.0,17.0,17.8885,16.1245,16.1555,15.8114,14.3178,15.6525,16.1245,16.1245,14.7648,14.8661,17.088,15.8114,0.0,13.9284,14.3178,15.2315,15.6525,13.4164,14.7648,15.2315,14.7648,13.4164,14.3178,15.6525,13.8924,13.0384,13.6015,13.8924,14.4222,14.4222,12.2066,13.4536,12.0416,13.6015,12.53
normal,6,-77,13.1529,11.4018,14.3178,17.2627,14.0357,17.0294,16.2788,16.1245,17.0294,17.0294,20.025,19.0263,18.0278,19.0263,18.0278,19.0263,18.0278,17.0,20.0998,18.0,18.2483,19.105,17.0294,18.2483,18.1108,17.0294,0.0,17.0294,18.0,20.0998,18.1108,17.0294,17.0,20.025,18.1108,17.0294,16.0,19.105,19.0,19.0263,20.025,19.105,19.105,21.095,20.2237,19.105,18.2483,18.4391,18.4391
normal,6,-77,16.4924,15.5242,19.4165,18.6815,17.4642,17.088,19.9249,18.2483,17.2627,18.2483,19.2354,20.2237,21.2132,19.0263,20.0998,22.0227,18.0278,19.0263,20.025,20.0,18.1108,19.0,18.0,20.0,21.0238,18.1108,0.0,19.2354,19.105,19.0263,18.0278,18.0,19.0263,18.0278,18.4391,19.105,18.1108,18.4391,17.1172,18.4391,16.4924,18.4391,16.7631,17.4642,17.2627,16.7631,17.088,15.5242,13.6015
normal,6,-76,13.0384,17.0294,15.6205,17.8045,14.8661,17.0294,18.4391,16.2788,16.9706,17.2047,18.4391,18.4391,18.6011,20.0,18.0278,18.868,19.4165,17.8045,19.4165,18.868,19.2354,19.2354,18.3576,18.0278,21.095,19.7231,0.0,19.2354,18.3576,18.3576,19.4165,19.2354,19.2354,18.0278,19.2354,18.6011,16.6433,17.8045,17.2047,17.4929,18.0278,18.0278,18.6011,18.0278,19.8494,18.868,18.6011,17.6918,20.0
normal,6,-79,12.3693,12.0416,14.1421,13.1529,12.3693,14.3178,13.0,12.6491,14.8661,15.2315,13.9284,15.2315,14.7648,15.6525,14.3178,15.2315,15.8114,14.3178,12.2066,13.8924,13.0384,14.4222,12.53,13.0384,13.8924,13.0384,0.0,13.8924,14.3178,11.6619,11.1803,11.1803,11.7047,12.2066,10.7703,12.083,11.7047,11.7047,9.8489,9.8489,9.8489,11.1803,11.4018,9.4868,10.198,10.4403,9.2195,10.4403,10.198
normal,6,-77,20.8087,22.8254,22.8254,22.2036,19.7231,23.7697,21.9317,24.5967,21.0238,21.5407,24.5967,23.7697,21.5407,22.8473,22.1359,22.1359,22.8035,19.3132,22.1359,20.8806,20.8806,20.6155,18.0278,19.9249,20.6155,21.1896,0.0,19.3132,19.6977,20.1246,19.3132,19.6977,18.9737,17.088,16.7631,15.2315,16.6433,16.4012,15.8114,16.6433,17.2047,16.6433,17.4929,15.0,17.0294,16.4012,17.6918,13.6015,17.0294
normal,6,-75,16.5529,15.6525,17.4929,18.7883,19.3132,17.088,17.72,17.72,18.9737,16.4924,18.6815,18.9737,20.6155,21.3776,16.0312,20.2237,20.0998,16.1245,18.0,18.0278,19.105,18.0,16.1245,17.0294,18.0278,18.1108,0.0,18.0278,18.0278,18.0278,17.1172,18.1108,17.1172,17.0,16.1245,15.2971,15.8114,16.4924,15.2971,17.2627,16.4924,15.8114,16.2788,16.7631,14.5602,16.4924,13.9284,15.8114,15.8114
