label,timestamp,rssi,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48
fall,6,-74,18.3576,17.4642,18.3848,19.3132,18.0278,17.72,19.6469,17.4642,18.6815,18.4391,18.4391,19.4165,18.4391,18.2483,19.2354,20.3961,19.105,17.1172,19.2354,17.1172,16.1245,17.2627,15.0333,17.2627,17.2627,16.4924,0.0,17.1172,17.4642,16.1245,15.5242,16.4924,15.2971,16.2788,15.2971,13.3417,14.5602,16.1555,15.2315,14.3178,13.9284,14.8661,15.2315,15.2315,15.2315,15.2315,13.4164,15.6525,13.9284
fall,6,-74,18.0,17.1172,20.0,18.0278,20.0998,18.0278,19.0263,18.0278,18.0278,20.2237,19.6469,19.6469,18.6815,18.6815,17.72,19.9249,18.4391,17.72,16.7631,17.72,17.72,17.4642,16.4924,16.1555,17.088,16.7631,0.0,16.4924,16.2788,16.7631,16.2788,14.3178,14.3178,16.1245,15.0333,15.2971,17.0,16.0312,16.0312,15.0333,14.0357,16.0,13.0384,15.0,14.1421,13.0384,15.1327,15.1327,15.0333
fall,6,-74,17.8045,17.2047,17.4929,18.0278,17.4929,17.8885,17.0,17.0,18.7883,18.3848,19.2354,18.7883,18.3848,18.0278,19.3132,18.3848,17.088,17.72,17.72,18.9737,17.4642,16.4924,16.7631,16.7631,18.9737,16.7631,0.0,16.7631,17.72,17.088,17.4642,16.7631,16.1555,18.6815,16.1555,17.72,17.4642,17.8885,17.4642,17.8885,17.0,16.5529,17.8885,17.0,16.6433,18.0278,16.6433,18.0278,17.8885
fall,6,-74,15.0,14.2127,17.0294,16.9706,16.2788,14.8661,15.8114,15.0,15.6205,15.8114,18.6011,17.2047,16.6433,16.1245,16.1245,18.0278,15.6525,14.7648,15.6525,15.2643,15.6525,16.1245,14.7648,13.8924,16.5529,14.3178,0.0,14.7648,15.2643,15.2643,13.8924,13.8924,15.2643,14.4222,13.6015,15.0,14.2127,15.6205,13.4536,15.6205,14.2127,14.8661,15.0,15.5563,14.8661,15.5563,15.0,16.2788,16.2788
fall,6,-77,14.5602,12.6491,12.6491,13.9284,13.0,13.0,13.8924,12.53,14.4222,13.0384,13.6015,13.8924,13.0384,13.6015,13.6015,13.8924,14.2127,12.2066,12.2066,12.2066,12.8062,12.0416,11.6619,13.0384,12.8062,11.6619,0.0,12.53,11.6619,12.53,11.7047,12.53,12.083,12.53,12.083,13.0,12.3693,13.6015,10.4403,11.4018,11.7047,10.198,13.6015,12.6491,14.5602,13.6015,14.1421,15.2971,15.1327
fall,6,-73,16.9706,18.4391,20.6155,21.2603,19.2094,19.4165,20.0,19.4165,19.4165,18.3576,19.2354,20.5913,19.7231,20.5913,20.1246,19.2354,19.2354,18.3576,17.4642,19.2354,17.8885,17.8885,17.8885,17.088,18.3848,17.8885,0.0,16.1245,18.0278,18.868,18.0278,17.4929,16.6433,16.6433,15.0,15.6205,17.0294,15.6205,14.8661,15.5563,15.6205,15.5563,16.2788,14.8661,14.8661,15.6205,15.6205,15.5563,15.6205
fall,6,-75,28.2843,27.6586,29.4109,28.6007,26.4008,28.4253,28.8444,27.4591,25.2389,26.4197,26.0768,27.2947,26.4197,26.4008,24.1661,25.9422,22.8473,21.4709,22.3607,21.4709,21.5407,19.3132,18.3576,21.0238,19.2354,18.0278,0.0,16.1245,18.3576,17.8045,17.0294,16.1245,13.6015,16.4012,14.8661,14.8661,11.4018,15.6205,14.2127,13.0384,13.6015,14.7648,14.3178,15.6525,13.9284,14.8661,14.5602,13.6015,15.5242
fall,6,-70,16.4924,18.0278,16.1555,18.4391,17.0,17.8885,16.5529,16.5529,18.0278,15.2643,16.4012,16.1245,15.8114,17.2047,17.2047,15.8114,13.8924,15.8114,17.2047,14.4222,15.0,17.4929,10.8167,15.0,13.6015,15.2643,0.0,14.7648,14.3178,13.4164,13.6015,12.53,14.4222,13.9284,13.4164,9.4868,19.6469,15.2315,12.6491,13.6015,14.5602,15.2971,14.3178,13.3417,15.2971,15.0333,14.0357,14.1421,15.0333
fall,6,-75,19.2354,20.2485,20.0,21.6333,21.4009,20.8087,21.9317,22.0227,13.6015,19.8494,22.8035,21.2132,20.5183,21.2603,20.6155,20.8087,19.7231,18.6011,18.4391,17.8045,17.4929,17.2047,15.8114,18.6011,17.2047,18.6011,0.0,16.4012,16.4012,16.4012,14.8661,15.0,15.5563,15.6205,12.7279,15.5563,14.4222,16.6433,13.6015,13.6015,13.8924,13.6015,15.2315,15.6525,14.8661,14.3178,15.2315,14.8661,13.9284
fall,6,-76,22.0227,20.025,22.0907,22.0,21.095,21.095,22.2036,21.3776,21.095,22.561,23.5372,21.8403,23.7697,21.1896,20.6155,20.8806,21.8403,17.088,18.9737,18.3848,17.4642,18.3848,16.1555,18.0278,17.088,15.8114,0.0,14.8661,15.8114,14.5602,14.5602,14.5602,15.5242,13.3417,14.0357,12.3693,10.0499,12.1655,11.0454,12.1655,13.0,13.0384,12.0416,13.0384,12.1655,11.4018,11.7047,11.4018,12.3693
